,name,link,features,price,rating,avgrating,website
18,"Realme 5i (Forest Green, 64 GB)",http://www.flipkart.com/realme-5i-forest-green-64-gb/p/itmdac0da867a9fa?pid=MOBFNG3GNW3BU2XE&lid=LSTMOBFNG3GNW3BU2XERAL9TG&marketplace=FLIPKART&srno=s_1_19&otracker=search&fm=organic&iid=73683026-f262-481f-9d19-d55b74e05bb9.MOBFNG3GNW3BU2XE.SEARCH&ssid=74euft44e80000001592839883485&qH=4ca07b48b28b9e70,"4 GB RAM | 64 GB ROM,16.56 cm (6.52 inch) HD+ Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 665 2 GHz Processor,Sunrise Design,Reverse Charging,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10999,"1,86,817 Ratings & 13,470 Reviews",4.4,flipkart
19,"Realme 5s (Crystal Purple, 64 GB)",http://www.flipkart.com/realme-5s-crystal-purple-64-gb/p/itm592977b0ba210?pid=MOBFM2WZGMU7DPZQ&lid=LSTMOBFM2WZGMU7DPZQXTQHMR&marketplace=FLIPKART&srno=s_1_20&otracker=search&fm=organic&iid=73683026-f262-481f-9d19-d55b74e05bb9.MOBFM2WZGMU7DPZQ.SEARCH&ssid=74euft44e80000001592839883485&qH=4ca07b48b28b9e70,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 665 Processor,HD+ Mini Drop Display,48 MP AI Quad camera,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10999,"2,54,634 Ratings & 22,777 Reviews",4.4,flipkart
20,"Realme Narzo 10 (That Green, 128 GB)",http://www.flipkart.com/realme-narzo-10-that-green-128-gb/p/itmfaa990ac54b7a?pid=MOBFQ36AGTW8HNMW&lid=LSTMOBFQ36AGTW8HNMWFLXHAY&marketplace=FLIPKART&srno=s_1_21&otracker=search&fm=organic&iid=73683026-f262-481f-9d19-d55b74e05bb9.MOBFQ36AGTW8HNMW.SEARCH&ssid=74euft44e80000001592839883485&qH=4ca07b48b28b9e70,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio G80 (12 nm) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11999,"23,551 Ratings & 2,013 Reviews",4.5,flipkart
21,"Realme Narzo 10 (That White, 128 GB)",http://www.flipkart.com/realme-narzo-10-that-white-128-gb/p/itmfaa990ac54b7a?pid=MOBFQ36APESHAPGA&lid=LSTMOBFQ36APESHAPGAHAKOMN&marketplace=FLIPKART&srno=s_1_22&otracker=search&fm=organic&iid=73683026-f262-481f-9d19-d55b74e05bb9.MOBFQ36APESHAPGA.SEARCH&ssid=74euft44e80000001592839883485&qH=4ca07b48b28b9e70,"4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio G80 (12 nm) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11999,"23,551 Ratings & 2,013 Reviews",4.5,flipkart
22,"Realme X (Space Blue, 128 GB)",http://www.flipkart.com/realme-x-space-blue-128-gb/p/itmfgybqzcgbxs26?pid=MOBFGYBQKYA5Y7HG&lid=LSTMOBFGYBQKYA5Y7HG7OS3JD&marketplace=FLIPKART&srno=s_1_23&otracker=search&fm=organic&iid=73683026-f262-481f-9d19-d55b74e05bb9.MOBFGYBQKYA5Y7HG.SEARCH&ssid=74euft44e80000001592839883485&qH=4ca07b48b28b9e70,"4 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,In-display Fingerprint Sensor,VooC Flash Charge 3.0,Super AMOLED Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",17999,"95,607 Ratings & 12,583 Reviews",4.5,flipkart
23,"Realme X (Polar White, 128 GB)",http://www.flipkart.com/realme-x-polar-white-128-gb/p/itmfgybqzcgbxs26?pid=MOBFGYBQZUPWN4DF&lid=LSTMOBFGYBQZUPWN4DFN8MJJY&marketplace=FLIPKART&srno=s_1_24&otracker=search&fm=organic&iid=73683026-f262-481f-9d19-d55b74e05bb9.MOBFGYBQZUPWN4DF.SEARCH&ssid=74euft44e80000001592839883485&qH=4ca07b48b28b9e70,"8 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 5MP | 16MP Front Camera,3765 mAh Battery,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,In-display Fingerprint Sensor,VooC Flash Charge 3.0,Super AMOLED Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",20999,"39,156 Ratings & 4,880 Reviews",4.5,flipkart
24,"Realme X2 (Pearl White, 64 GB)",http://www.flipkart.com/realme-x2-pearl-white-64-gb/p/itm75023903eb431?pid=MOBFMXTS3GV4RAFU&lid=LSTMOBFMXTS3GV4RAFUZASQ1E&marketplace=FLIPKART&srno=s_2_25&otracker=search&fm=organic&iid=0f5dbe9d-5ad6-4c82-8d2d-26060698f823.MOBFMXTS3GV4RAFU.SEARCH&ssid=iqdtbpam9s0000001592839884986&qH=4ca07b48b28b9e70,"4 GB RAM | 64 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 730G Processor,30W VOOC 4.0 Fast Charger,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",17999,"30,446 Ratings & 3,563 Reviews",4.5,flipkart
25,"Realme X2 (Pearl Blue, 128 GB)",http://www.flipkart.com/realme-x2-pearl-blue-128-gb/p/itm75023903eb431?pid=MOBFMXTSYK4ZZ7HG&lid=LSTMOBFMXTSYK4ZZ7HGGZP7N4&marketplace=FLIPKART&srno=s_2_26&otracker=search&fm=organic&iid=0f5dbe9d-5ad6-4c82-8d2d-26060698f823.MOBFMXTSYK4ZZ7HG.SEARCH&ssid=iqdtbpam9s0000001592839884986&qH=4ca07b48b28b9e70,"8 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 730G Processor,30W VOOC 4.0 Fast Charger,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",20999,"32,602 Ratings & 3,731 Reviews",4.5,flipkart
26,"Realme XT (Pearl White, 64 GB)",http://www.flipkart.com/realme-xt-pearl-white-64-gb/p/itm731360fdbd273?pid=MOBFJYBEMRXDQXH4&lid=LSTMOBFJYBEMRXDQXH4IFPPLV&marketplace=FLIPKART&srno=s_2_27&otracker=search&fm=organic&iid=0f5dbe9d-5ad6-4c82-8d2d-26060698f823.MOBFJYBEMRXDQXH4.SEARCH&ssid=iqdtbpam9s0000001592839884986&qH=4ca07b48b28b9e70,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Display,64MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,4000 mAh Battery,Qualcomm 712 Processor,FHD+ Super AMOLED Display,In Display Fingerprint Sensor,Brand warranty of 1 year for mobile and 6 months for accessories",16999,"1,01,969 Ratings & 11,701 Reviews",4.5,flipkart
27,"Realme 3 Pro (Lightning Purple, 64 GB)",http://www.flipkart.com/realme-3-pro-lightning-purple-64-gb/p/itmfgzr2jckcttnx?pid=MOBFFMG3WNFW8MFB&lid=LSTMOBFFMG3WNFW8MFBKKVQJ1&marketplace=FLIPKART&srno=s_2_28&otracker=search&fm=organic&iid=0f5dbe9d-5ad6-4c82-8d2d-26060698f823.MOBFFMG3WNFW8MFB.SEARCH&ssid=iqdtbpam9s0000001592839884986&qH=4ca07b48b28b9e70,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 25MP Front Camera,4045 mAh Battery,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,VooC Flash Charge 3.0,Dual Nano SIM Slot and Memory Card Slot,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",15999,"1,23,968 Ratings & 14,357 Reviews",4.5,flipkart
28,"Realme 3 Pro (Lightning Purple, 128 GB)",http://www.flipkart.com/realme-3-pro-lightning-purple-128-gb/p/itmfgzr2jckcttnx?pid=MOBFFMG3ECHHYSPD&lid=LSTMOBFFMG3ECHHYSPDRVSN5H&marketplace=FLIPKART&srno=s_2_29&otracker=search&fm=organic&iid=0f5dbe9d-5ad6-4c82-8d2d-26060698f823.MOBFFMG3ECHHYSPD.SEARCH&ssid=iqdtbpam9s0000001592839884986&qH=4ca07b48b28b9e70,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 25MP Front Camera,4045 mAh Battery,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,VooC Flash Charge 3.0,Dual Nano SIM Slot and Memory Card Slot,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",16999,"1,23,968 Ratings & 14,357 Reviews",4.5,flipkart
29,"Realme 3 Pro (Nitro Blue, 128 GB)",http://www.flipkart.com/realme-3-pro-nitro-blue-128-gb/p/itmfgzr2jckcttnx?pid=MOBFFMG3WTXWFUAT&lid=LSTMOBFFMG3WTXWFUATTTUWDG&marketplace=FLIPKART&srno=s_2_30&otracker=search&fm=organic&iid=0f5dbe9d-5ad6-4c82-8d2d-26060698f823.MOBFFMG3WTXWFUAT.SEARCH&ssid=iqdtbpam9s0000001592839884986&qH=4ca07b48b28b9e70,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 25MP Front Camera,4045 mAh Battery,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor,Dual Nano SIM Slot and Memory Card Slot,VOOC Flash Charge 3.0,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",16999,"1,23,968 Ratings & 14,357 Reviews",4.5,flipkart
30,"Realme 2 Pro (Black Sea, 64 GB)",http://www.flipkart.com/realme-2-pro-black-sea-64-gb/p/itmf944x6fh8uzjy?pid=MOBF944XV5ZFXBJU&lid=LSTMOBF944XV5ZFXBJULT1RVT&marketplace=FLIPKART&srno=s_2_31&otracker=search&fm=organic&iid=0f5dbe9d-5ad6-4c82-8d2d-26060698f823.MOBF944XV5ZFXBJU.SEARCH&ssid=iqdtbpam9s0000001592839884986&qH=4ca07b48b28b9e70,"6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,3500 mAh Li-ion Battery,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",13990,"91,469 Ratings & 10,015 Reviews",4.5,flipkart
31,"Realme C2 (Diamond Blue, 16 GB)",http://www.flipkart.com/realme-c2-diamond-blue-16-gb/p/itm2843e7dc278f8?pid=MOBFFMG3GGTPYZGK&lid=LSTMOBFFMG3GGTPYZGKFALLR1&marketplace=FLIPKART&srno=s_2_32&otracker=search&fm=organic&iid=0f5dbe9d-5ad6-4c82-8d2d-26060698f823.MOBFFMG3GGTPYZGK.SEARCH&ssid=iqdtbpam9s0000001592839884986&qH=4ca07b48b28b9e70,"2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor,Dual Nano SIM slots and Memory Card Slot,Face Unlock,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6499,"7,65,424 Ratings & 64,611 Reviews",4.4,flipkart
32,"Realme 1 (Diamond Black, 128 GB)",http://www.flipkart.com/realme-1-diamond-black-128-gb/p/itmfczfpbfgxfj9v?pid=MOBFCY2WKVSFWWQZ&lid=LSTMOBFCY2WKVSFWWQZSNTHBN&marketplace=FLIPKART&srno=s_2_33&otracker=search&fm=organic&iid=0f5dbe9d-5ad6-4c82-8d2d-26060698f823.MOBFCY2WKVSFWWQZ.SEARCH&ssid=iqdtbpam9s0000001592839884986&qH=4ca07b48b28b9e70,"6 GB RAM | 128 GB ROM,15.24 cm (6 inch) Display,13MP Rear Camera,3410 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",10999,350 Ratings & 40 Reviews,4.3,flipkart
